adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,runtime
False,/6EbxuGgAjizKqd9CmG5HG0m0t23.jpg,"['Drama', 'War', 'History']",472454,tr,Ayla,"In 1950, amidst the ravages of the Korean War, Sergeant Süleyman stumbles upon a a half-frozen little girl, with no parents and no help in sight and he risks his own life to save her, smuggling her into his army base and out of harm’s way.",31.506,/8RELLU0RK9hRIteLzHFZ0dK8YSi.jpg,2017-10-27,Ayla: The Daughter of War,False,8.1,348,
False,/5l2kTFOC9QicBxOVpocy5pSu4i8.jpg,"['Action', 'Drama', 'History']",437068,ko,택시운전사,"May, 1980. Man-seob is a taxi driver in Seoul who lives from hand to mouth, raising his young daughter alone. One day, he hears that there is a foreigner who will pay big money for a drive down to Gwangju city. Not knowing that he’s a German journalist with a hidden agenda, Man-seob takes the job.",31.467,/iXVaWbxmyPk4KZGZk5GGDGFieMX.jpg,2017-08-02,A Taxi Driver,False,8.063,937,
False,/oc7FZ5DFRYa7wMm1q20yqljmSsm.jpg,"['Drama', 'Romance']",8422,it,Rocco e i suoi fratelli,"When a impoverished widow’s family moves to the big city, two of her five sons become romantic rivals with deadly results.",25.119,/pngL8AraChIDOiWnKF2o3S9kJzJ.jpg,1960-10-07,Rocco and His Brothers,False,8.1,561,
False,/rfkIeCaIHhN3K5wjJJqKmfUjYp8.jpg,"['Drama', 'History']",381284,en,Hidden Figures,"The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.",76.18,/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg,2016-12-10,Hidden Figures,False,8.06,9499,
False,/2NArMoObkAbnIPvqlHC3gRGsfBb.jpg,"['Crime', 'Drama', 'Thriller']",11423,ko,살인의 추억,"During the late 1980s, two detectives in a South Korean province attempt to solve the nation's first series of rape-and-murder cases.",51.058,/jcgUjx1QcupGzjntTVlnQ15lHqy.jpg,2003-05-02,Memories of Murder,False,8.06,3655,
False,/r9leYNa8nTRCceZrZhP1DXkgKVb.jpg,"['Horror', 'Mystery', 'Science Fiction']",1091,en,The Thing,"In the winter of 1982, a twelve-man research team at a remote Antarctic research station discovers an alien buried in the snow for over 100,000 years. Soon unfrozen, the form-changing creature wreaks havoc, creates terror... and becomes one of them.",80.449,/tzGY49kseSE9QAKk47uuDGwnSCu.jpg,1982-06-25,The Thing,False,8.06,6744,
False,/asiuMK2TcJGhbcn2dvHF2nLqpqw.jpg,"['Family', 'Animation', 'Comedy', 'Mystery']",347688,en,Scooby-Doo! and KISS: Rock and Roll Mystery,"Get ready to Rock! Scooby-Doo and the Mystery Inc. Gang team up with the one and only KISS in this all-new, out-of-this-world adventure! We join the Gang at KISS World – the all-things-KISS theme park, as they investigate a series of strange hauntings. With help from KISS, they discover that the Crimson Witch has returned to summon The Destroyer from the alternate dimension of Kissteria! The evil duos ghastly plan, to destroy the earth! Can the Gang's cunning and KISS's power of rock save the day?!",21.459,/nTkQZPXZl9yx3tfPS9TSDZBdhHC.jpg,2015-07-10,Scooby-Doo! and KISS: Rock and Roll Mystery,False,8.057,306,
False,/9sfVyE3sP2dkCwDyV7UlYP5TAAR.jpg,"['Comedy', 'Drama']",823754,en,Bo Burnham: Inside,"Stuck in COVID-19 lockdown, US comedian and musician Bo Burnham attempts to stay sane and happy by writing, shooting and performing a one-man comedy special.",18.865,/ku1UvTWYvhFQbSesOD6zteY7bXT.jpg,2021-07-22,Bo Burnham: Inside,False,8.054,465,
False,/i109vzdCkG7W3H9FxHmfpZjgh61.jpg,"['Family', 'Adventure', 'Drama']",522518,en,A Dog's Journey,A dog finds the meaning of his own existence through the lives of the humans he meets.,66.213,/wquJChp0NpoqthYdE3YjXNNxvVC.jpg,2019-05-03,A Dog's Journey,False,8.054,1443,
False,/tGb044NgQYQJr58fta5O3OB6SpQ.jpg,"['Drama', 'Action', 'Crime']",7347,pt,Tropa de Elite,"In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.",39.372,/lwIXz785N2fXi8hsBr1IXciFlkM.jpg,2007-10-12,Elite Squad,False,8.053,2351,
False,/e7Z0DROMA9KLW5LfLXgYGv48qk4.jpg,['Comedy'],610461,es,"Veinteañera, divorciada y fantástica","Regina, our young protagonist, always dreamed of getting married. And she did it - but the dream lasted much less than she thought and now she has to face life in a very funny way as a divorcee.",10.081,/oSbCdDI0SAAOdywGe0YVO2iDdV9.jpg,2020-02-14,"Veinteañera, divorciada y fantástica",False,8.1,383,
False,/5vPW6MPAyCFd84FEQQgtPDmVDPQ.jpg,"['Comedy', 'Drama']",120467,en,The Grand Budapest Hotel,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",76.847,/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,2014-02-26,The Grand Budapest Hotel,False,8.05,14506,
False,/y5ebTEBtpLn8PprGTWQhDfq33k8.jpg,"['Drama', 'Romance']",42229,it,Una giornata particolare,"In Rome, fascist supporter Emanuele attends a parade commemorating Adolf Hitler's historic meeting with Italian leader Benito Mussolini, leaving his apolitical wife, Antonietta, to tend to household duties. Antonietta encounters a man, Gabriele, who appears surprisingly nonplussed by the political event. Over the course of the day, the two forge a close friendship that will forever change their perceptions of life, love and politics.",15.643,/jzRn7N1mFowkQ5IkUkfWoxXJtYU.jpg,1977-08-11,A Special Day,False,8.1,639,
False,/ctckqAvz9aTZDtfXLmDUdMflesU.jpg,['Drama'],785534,tr,Kağıttan Hayatlar,"In the streets of Istanbul, ailing waste warehouse worker Mehmet takes a small boy under his wing and must soon confront his own traumatic childhood.",29.57,/cmru6N6Hnw2pJwuo1ctH1CxKqKZ.jpg,2021-03-12,Paper Lives,False,8.049,369,
False,/cy7ymUaMEWRoig7LWXpfzaaw2vv.jpg,['Drama'],147,fr,Les Quatre Cents Coups,"For young Parisian boy Antoine Doinel, life is one difficult situation after another. Surrounded by inconsiderate adults, including his neglectful parents, Antoine spends his days with his best friend, Rene, trying to plan for a better life. When one of their schemes goes awry, Antoine ends up in trouble with the law, leading to even more conflicts with unsympathetic authority figures.",40.44,/12PuU23kkDLvTd0nb8hMlE3oShB.jpg,1959-06-03,The 400 Blows,False,8.046,2072,
False,/md848EEPm3dHZOqwGxxTVwH2vu5.jpg,"['Drama', 'History']",906126,es,La sociedad de la nieve,"On October 13, 1972, Uruguayan Air Force Flight 571, chartered to take a rugby team to Chile, crashes into a glacier in the heart of the Andes.",118.823,/2e853FDVSIso600RqAMunPxiZjq.jpg,2023-12-15,Society of the Snow,False,8.046,2686,
False,/lpuehRS74pgVYIQ6ZQ2fIAaoAvo.jpg,['Drama'],538362,it,Sulla mia pelle,"The incredible true story behind the most controversial Italian court cases in recent years. Stefano Cucchi was arrested for a minor crime and mysteriously found dead during his detention. In one week's time, a family is changed forever.",14.212,/rwPgE6fLxuJmPWi8fFjgENJMAjr.jpg,2018-09-12,On My Skin,False,8.045,1838,
False,/8JaU1ez5TSrRSmncB0Xh2YQavXP.jpg,"['Drama', 'Thriller', 'Adventure']",204,fr,Le Salaire de la peur,"In a run-down South American town, four men are paid to drive trucks loaded with nitroglycerin into the jungle through to the oil field. Friendships are tested and rivalries develop as they embark upon the perilous journey.",31.842,/y5iBurPvCvPfGukQUxlJHjazeZV.jpg,1953-04-22,The Wages of Fear,False,8.047,905,
False,/37lz7mPo3AWV2BiaF7TA6ZWqL5u.jpg,"['Drama', 'War', 'History']",821,en,Judgment at Nuremberg,"In 1947, four German judges who served on the bench during the Nazi regime face a military tribunal to answer charges of crimes against humanity. Chief Justice Haywood hears evidence and testimony not only from lead defendant Ernst Janning and his defense attorney Hans Rolfe, but also from the widow of a Nazi general, an idealistic U.S. Army captain and reluctant witness Irene Wallner.",23.019,/cqumfgd74ftVzOKJpFGOG64WlXL.jpg,1961-12-18,Judgment at Nuremberg,False,8.041,753,
False,/hKpzq3U7X1C1lqnYh0WQwlPyxO5.jpg,"['Drama', 'History']",1955,en,The Elephant Man,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",32.863,/3SInR81qnXjY7Or5qXyiQLmWfEh.jpg,1980-10-09,The Elephant Man,False,8.04,3396,
False,/iV69FowcM3aO0JWAmd6owwSMU0Z.jpg,"['History', 'Music', 'Drama']",279,en,Amadeus,"Wolfgang Amadeus Mozart is a remarkably talented young Viennese composer who unwittingly finds a fierce rival in the disciplined and determined Antonio Salieri. Resenting Mozart for both his hedonistic lifestyle and his undeniable talent, the highly religious Salieri is gradually consumed by his jealousy and becomes obsessed with Mozart's downfall, leading to a devious scheme that has dire consequences for both men.",51.198,/1n5VUlCqgmVax1adxGZm8oCFaKc.jpg,1984-09-19,Amadeus,False,8.04,4122,
False,/x1eYwWTT8KbT8MvZBioxJ4ctZ35.jpg,['Drama'],1000492,fr,Je verrai toujours vos visages,"Since 2014, France's restorative justice programmes have offered a safe space for supervised dialogue between offenders and victims. Grégoire, Nawelle, and Sabine, victims of heists and violent robberies, agree to join one of these discussion groups alongside offenders Nassim, Issa, and Thomas, all convicted of violent robberies. Meanwhile Chloé, a victim of childhood sexual abuse, prepares for dialogue with her own agressor after learning he has moved back into town.",17.152,/zIgyDGsmIyMAf0ppg7QKTuIM1He.jpg,2023-03-29,All Your Faces,False,8.038,496,
False,/oirihXGa5nm08QssHHH4qi59Dm6.jpg,['Drama'],310569,pt,Que Horas Ela Volta?,"After leaving her daughter Jessica in a small town in Pernambuco to be raised by relatives, Val spends the next 13 years working as a nanny to Fabinho in São Paulo. She has financial stability but has to live with the guilt of having not raised Jessica herself. As Fabinho’s university entrance exams approach, Jessica reappears in her life and seems to want to give her mother a second chance. However, Jessica has not been raised to be a servant and her very existence will turn Val’s routine on its head. With precision and humour, the subtle and powerful forces that keep rigid class structures in place and how the youth may just be the ones to shake it all up.",27.425,/u1tDQun2iJAzersd94S8P47WEOL.jpg,2015-06-04,The Second Mother,False,8.0,708,
